stud.id,gender,age,height,weight,religion,nc.score,semester,major,minor,score1,score2,online.tutorial,graduated,salary
302551,Male,22,182,81.3,Protestant,1.48,3rd,Environmental Sciences,Economics and Finance,70,79,1,0,NA
302702,Female,24,162,67.2,Protestant,2.27,4th,Economics and Finance,Environmental Sciences,60,70,1,0,NA
302889,Male,45,187,83.8,Other,2.7,5th,Environmental Sciences,Biology,69,71,1,1,43894.14821
302978,Female,21,169,66.8,Catholic,1.49,4th,Biology,Mathematics and Statistics,81,86,1,0,NA
303005,Female,22,163,60.8,Catholic,1.54,4th,Economics and Finance,Environmental Sciences,66,54,1,0,NA
303128,Female,23,158,65.7,Protestant,3.18,4th,Mathematics and Statistics,Economics and Finance,91,91,1,0,NA
303136,Female,45,160,63.5,Catholic,2.63,4th,Biology,Mathematics and Statistics,78,82,1,1,52691.50434
303216,Female,21,156,59.8,Orthodox,3.32,3rd,Political Science,Economics and Finance,55,65,1,0,NA
303490,Male,18,175,76.1,Catholic,1.86,6th,Mathematics and Statistics,Social Sciences,92,90,1,1,69521.13573
303642,Female,20,156,58.2,Catholic,2.02,6th,Economics and Finance,Mathematics and Statistics,67,65,0,1,42755.31622
303676,Male,20,181,82.7,Other,1.53,>6th,Environmental Sciences,Mathematics and Statistics,71,76,1,1,34179.75291
303723,Male,21,187,89.4,Catholic,2.22,6th,Mathematics and Statistics,Environmental Sciences,90,91,1,1,58080.50014
303756,Female,22,171,71,Catholic,1.2,3rd,Environmental Sciences,Political Science,75,68,0,0,NA
303854,Male,25,181,75,Catholic,1.91,4th,Social Sciences,Biology,48,46,1,1,35929.52307
303965,Female,24,162,67.9,Catholic,1.49,6th,Biology,Mathematics and Statistics,78,82,1,1,42995.88798
303995,Female,45,183,80.4,Muslim,1.41,4th,Biology,Economics and Finance,69,77,0,0,NA
304227,Male,21,182,79.9,Other,3.45,>6th,Environmental Sciences,Political Science,70,78,1,1,38932.04137
304241,Female,21,160,67.3,Protestant,3.65,6th,Mathematics and Statistics,Environmental Sciences,94,90,1,1,32429.08784
304535,Male,18,182,77.1,Catholic,3.16,4th,Environmental Sciences,Biology,73,76,1,0,NA
304552,Male,22,183,83.5,Other,2.65,4th,Biology,Political Science,79,77,1,0,NA
304601,Female,22,166,67.3,Other,1.16,3rd,Political Science,Economics and Finance,57,51,0,0,NA
304740,Female,24,158,63.8,Protestant,1.8,3rd,Economics and Finance,Social Sciences,62,64,1,0,NA
304871,Male,20,185,82.2,Protestant,1.62,5th,Biology,Mathematics and Statistics,74,85,1,1,50496.18194
304903,Male,20,168,74.3,Protestant,2.17,3rd,Mathematics and Statistics,Social Sciences,84,83,0,0,NA
305032,Male,19,176,73.7,Catholic,1.38,5th,Mathematics and Statistics,Social Sciences,86,89,0,0,NA
305185,Female,19,174,78.8,Protestant,2.07,4th,Mathematics and Statistics,Social Sciences,79,84,0,0,NA
305541,Male,20,178,84.6,Catholic,1.35,6th,Biology,Mathematics and Statistics,70,80,1,0,NA
305813,Female,23,162,65.8,Orthodox,2.69,4th,Political Science,Biology,48,48,0,0,NA
305918,Male,20,183,82.7,Other,1.03,4th,Environmental Sciences,Economics and Finance,69,68,0,0,NA
305933,Female,24,167,64.7,Protestant,1.52,3rd,Political Science,Mathematics and Statistics,44,59,0,0,NA
306153,Female,20,175,73.9,Other,1.43,5th,Political Science,Biology,48,56,1,0,NA
306442,Male,23,180,80.3,Protestant,3.14,4th,Social Sciences,Political Science,39,46,1,1,44776.9159
306964,Male,19,180,81,Other,3.07,4th,Biology,Economics and Finance,74,86,1,0,NA
307045,Male,22,176,78.4,Protestant,2.01,5th,Environmental Sciences,Political Science,73,73,0,1,46950.25198
307257,Female,21,166,71.3,Other,1.09,5th,Economics and Finance,Biology,64,68,1,0,NA
307342,Female,20,171,75.8,Protestant,1.6,3rd,Economics and Finance,Biology,73,70,0,0,NA
307406,Male,21,185,80.5,Catholic,2.21,5th,Social Sciences,Economics and Finance,55,46,0,1,30038.21786
307659,Male,22,195,95.9,Catholic,2.94,5th,Political Science,Mathematics and Statistics,55,56,0,0,NA
307893,Male,24,177,75.1,Other,1.92,6th,Mathematics and Statistics,Biology,83,86,0,1,40277.57971
308011,Male,18,178,77.1,Catholic,2.78,4th,Biology,Economics and Finance,76,73,0,1,52238.89879
308092,Female,23,153,63.2,Other,3.18,3rd,Biology,Economics and Finance,76,75,1,0,NA
308102,Male,20,167,71.6,Catholic,3.52,3rd,Environmental Sciences,Biology,74,74,1,0,NA
308417,Male,21,172,69.5,Orthodox,1.95,3rd,Environmental Sciences,Economics and Finance,75,74,0,0,NA
308444,Male,21,194,99.1,Catholic,1.23,3rd,Environmental Sciences,Biology,66,75,1,0,NA
308564,Female,23,164,66.6,Catholic,2.03,4th,Social Sciences,Economics and Finance,44,46,1,1,31506.68346
308642,Male,21,174,71.2,Catholic,3.3,6th,Biology,Economics and Finance,80,78,1,1,57805.1414
308736,Male,19,188,89.2,Other,2.46,3rd,Economics and Finance,Political Science,70,70,0,0,NA
308805,Male,23,182,82.7,Catholic,2.67,4th,Mathematics and Statistics,Social Sciences,90,90,0,1,59001.48731
308916,Male,21,177,75.8,Other,1.29,5th,Economics and Finance,Biology,68,61,1,1,50001.27282
309221,Male,57,181,81.5,Other,1.55,4th,Mathematics and Statistics,Political Science,81,88,0,0,NA
309361,Male,24,169,68.4,Catholic,1.12,6th,Political Science,Economics and Finance,61,59,1,0,NA
309375,Male,20,163,65,Catholic,3.05,3rd,Mathematics and Statistics,Political Science,93,92,1,0,NA
309499,Female,20,151,58.2,Catholic,3.41,>6th,Political Science,Environmental Sciences,54,54,1,0,NA
309801,Male,20,164,66.6,Protestant,1.82,4th,Biology,Economics and Finance,71,78,0,1,51416.20041
309827,Female,21,163,65,Orthodox,2.44,6th,Social Sciences,Environmental Sciences,49,43,0,1,26097.73519
310426,Male,25,183,79.4,Orthodox,3.04,3rd,Economics and Finance,Biology,66,67,0,0,NA
311176,Male,19,174,75.1,Protestant,3.22,6th,Economics and Finance,Social Sciences,58,76,1,0,NA
311317,Male,19,177,75.3,Protestant,2.32,6th,Social Sciences,Economics and Finance,39,50,1,1,21722.33876
311348,Male,21,189,90.6,Other,2.39,4th,Political Science,Environmental Sciences,51,62,1,0,NA
311815,Male,26,184,86.5,Catholic,1.32,3rd,Mathematics and Statistics,Political Science,91,91,1,0,NA
311890,Male,23,164,62.1,Catholic,1.31,3rd,Mathematics and Statistics,Economics and Finance,87,95,1,0,NA
311901,Male,20,183,79.6,Other,1.4,6th,Environmental Sciences,Social Sciences,77,72,1,1,47613.40818
312218,Female,22,164,67.7,Other,3.19,3rd,Political Science,Economics and Finance,55,55,0,0,NA
312277,Female,21,169,72,Other,1.46,4th,Social Sciences,Mathematics and Statistics,43,47,0,1,25758.87532
312855,Male,22,171,74.6,Other,3.76,5th,Biology,Social Sciences,80,81,0,1,60187.9547
312888,Female,21,151,61.2,Other,1.5,3rd,Political Science,Social Sciences,61,65,1,0,NA
312905,Female,23,165,66.6,Protestant,1.21,4th,Environmental Sciences,Mathematics and Statistics,66,75,1,1,35374.68036
313569,Female,24,158,62,Orthodox,2.27,3rd,Biology,Mathematics and Statistics,78,73,0,0,NA
313685,Male,23,177,74.9,Protestant,1.36,5th,Economics and Finance,Social Sciences,72,70,0,1,46635.62773
314035,Female,20,162,64.1,Catholic,3.87,6th,Biology,Mathematics and Statistics,73,76,1,1,25998.48077
314061,Female,20,176,77.2,Other,1.06,3rd,Economics and Finance,Mathematics and Statistics,70,71,1,0,NA
314251,Male,22,198,97.6,Catholic,1.78,3rd,Mathematics and Statistics,Social Sciences,88,86,1,0,NA
314391,Male,26,178,76.1,Other,1.32,4th,Environmental Sciences,Biology,69,70,0,1,46452.67436
314446,Male,20,197,99.4,Other,1.62,5th,Social Sciences,Mathematics and Statistics,47,31,1,1,37812.50445
314543,Male,22,186,83.6,Other,1.88,4th,Political Science,Mathematics and Statistics,57,52,1,0,NA
315147,Female,20,174,71.8,Catholic,3.88,5th,Environmental Sciences,Biology,69,80,1,1,29393.59825
315811,Female,20,163,63.1,Catholic,1.46,3rd,Political Science,Mathematics and Statistics,56,54,1,0,NA
316414,Female,19,166,70.3,Catholic,2.26,3rd,Social Sciences,Environmental Sciences,46,39,1,0,NA
316524,Male,19,188,86.1,Other,1.19,3rd,Mathematics and Statistics,Social Sciences,90,95,1,0,NA
316772,Male,21,172,71.6,Other,3.54,6th,Social Sciences,Mathematics and Statistics,53,47,0,1,37363.1056
317102,Female,21,145,58.4,Protestant,1.42,5th,Social Sciences,Environmental Sciences,40,45,1,1,29635.66814
317440,Female,21,156,62.9,Catholic,3.27,3rd,Social Sciences,Mathematics and Statistics,47,44,0,0,NA
317514,Female,25,174,74.5,Other,3.44,4th,Biology,Mathematics and Statistics,79,69,0,0,NA
317662,Female,22,184,85.1,Protestant,1.34,3rd,Social Sciences,Environmental Sciences,44,40,0,0,NA
317686,Male,25,165,69.3,Other,2.11,4th,Mathematics and Statistics,Economics and Finance,89,88,0,1,52587.05873
317752,Female,19,172,68.6,Protestant,1.2,4th,Political Science,Social Sciences,48,56,1,0,NA
317812,Female,20,158,64.4,Catholic,2.5,6th,Environmental Sciences,Social Sciences,66,70,1,1,27007.03029
317857,Male,23,174,76.8,Catholic,2.9,6th,Economics and Finance,Mathematics and Statistics,65,68,1,1,50011.69106
317925,Male,19,173,74.2,Catholic,2.07,6th,Biology,Economics and Finance,72,77,0,1,44261.35389
318069,Female,21,154,61.9,Muslim,2.94,3rd,Environmental Sciences,Economics and Finance,77,77,1,0,NA
318112,Female,24,175,74.8,Other,2.16,6th,Biology,Environmental Sciences,77,82,1,1,40995.69762
318215,Female,23,164,66.8,Other,1.05,3rd,Political Science,Social Sciences,59,59,1,0,NA
318237,Female,19,161,62.8,Other,3.46,3rd,Biology,Environmental Sciences,78,77,1,0,NA
318277,Female,20,154,61.4,Orthodox,1.14,4th,Environmental Sciences,Mathematics and Statistics,71,84,1,1,31982.90479
318595,Female,20,168,68.9,Other,2.77,4th,Social Sciences,Mathematics and Statistics,51,39,1,0,NA
318832,Female,22,154,60.8,Protestant,1.42,4th,Social Sciences,Mathematics and Statistics,37,44,0,0,NA
318944,Female,22,177,71.7,Catholic,2.28,5th,Biology,Environmental Sciences,77,83,1,1,45007.18747
318946,Female,21,165,65.8,Other,3.67,>6th,Social Sciences,Environmental Sciences,39,38,1,1,34136.25733
320119,Male,19,178,72.7,Other,1.53,5th,Political Science,Biology,61,56,1,1,14081.09871
320349,Male,19,181,81.1,Other,3.82,3rd,Political Science,Social Sciences,51,61,1,0,NA
320418,Female,22,156,64,Other,2.82,4th,Social Sciences,Economics and Finance,45,49,0,1,22804.08213
320478,Male,24,182,82,Other,1.42,4th,Economics and Finance,Mathematics and Statistics,71,65,1,0,NA
320527,Male,19,181,81.5,Catholic,2.44,3rd,Environmental Sciences,Biology,72,79,0,0,NA
320673,Female,20,161,68.2,Other,2.42,3rd,Social Sciences,Mathematics and Statistics,46,55,1,0,NA
320942,Male,23,184,80.3,Protestant,2.65,6th,Political Science,Biology,54,64,1,1,54267.01194
320993,Male,22,175,79.6,Catholic,1.65,3rd,Environmental Sciences,Biology,67,78,0,0,NA
321349,Male,22,178,72.3,Catholic,3.5,4th,Economics and Finance,Political Science,66,60,0,1,57427.14105
321450,Female,38,154,64.2,Other,2.48,6th,Political Science,Mathematics and Statistics,52,59,1,0,NA
321492,Male,21,184,84.4,Catholic,1.3,5th,Economics and Finance,Environmental Sciences,60,69,0,1,51439.25574
321581,Female,18,172,74.4,Catholic,3.18,4th,Political Science,Biology,57,60,1,1,32943.40901
321631,Male,22,179,79.1,Protestant,1.17,3rd,Mathematics and Statistics,Biology,88,87,1,0,NA
321865,Female,22,165,72.2,Catholic,2.07,3rd,Economics and Finance,Political Science,65,64,0,0,NA
321924,Female,23,163,69.1,Other,1.03,3rd,Environmental Sciences,Mathematics and Statistics,74,71,1,0,NA
322064,Female,20,148,65,Protestant,3.93,>6th,Economics and Finance,Biology,56,80,1,1,35833.90469
322346,Male,24,172,71.3,Protestant,1.33,3rd,Environmental Sciences,Political Science,71,71,0,0,NA
322758,Male,22,173,71.9,Catholic,2.59,6th,Environmental Sciences,Biology,69,72,1,1,51239.72342
322898,Male,22,174,72,Other,1.85,>6th,Social Sciences,Economics and Finance,45,44,1,0,NA
323028,Male,23,178,77.6,Protestant,3.54,5th,Environmental Sciences,Mathematics and Statistics,70,70,1,1,44358.89951
323174,Female,22,162,66.2,Catholic,2.56,4th,Political Science,Economics and Finance,63,61,0,0,NA
323485,Male,21,184,77.9,Protestant,2.23,4th,Political Science,Economics and Finance,53,51,1,1,42573.30908
323608,Male,20,167,69.8,Orthodox,2.76,6th,Economics and Finance,Mathematics and Statistics,63,70,1,1,56720.38726
323820,Male,20,183,82.9,Protestant,1.67,5th,Mathematics and Statistics,Economics and Finance,86,85,1,0,NA
323872,Male,20,163,63.6,Protestant,1.71,4th,Economics and Finance,Social Sciences,74,70,1,0,NA
324416,Male,22,184,76.3,Catholic,1.8,3rd,Environmental Sciences,Economics and Finance,74,73,1,0,NA
324623,Female,19,157,66.1,Catholic,1.75,4th,Environmental Sciences,Mathematics and Statistics,70,69,1,1,37807.10625
324677,Female,19,171,77.9,Other,1.87,3rd,Social Sciences,Mathematics and Statistics,45,42,1,0,NA
324756,Male,19,171,72.2,Protestant,3.35,4th,Mathematics and Statistics,Environmental Sciences,93,90,1,1,44368.67011
324770,Female,20,164,66.1,Catholic,1.77,4th,Social Sciences,Biology,48,54,0,0,NA
324890,Female,22,170,71.3,Catholic,3.89,6th,Biology,Political Science,74,80,0,1,46884.35283
325214,Male,19,174,73.9,Orthodox,2.9,4th,Economics and Finance,Political Science,67,67,0,0,NA
325310,Male,19,184,83.7,Protestant,2.9,5th,Economics and Finance,Environmental Sciences,57,63,0,0,NA
325501,Female,34,159,63.2,Protestant,1.82,3rd,Social Sciences,Biology,43,46,1,0,NA
325636,Female,22,145,58.2,Other,2.26,>6th,Environmental Sciences,Biology,60,77,1,1,30972.76399
325737,Male,20,182,78.3,Protestant,2.79,3rd,Mathematics and Statistics,Biology,89,92,0,0,NA
326012,Female,22,159,69.5,Catholic,1.79,4th,Economics and Finance,Mathematics and Statistics,75,65,1,0,NA
326046,Female,23,156,62.6,Other,1.89,4th,Social Sciences,Biology,41,47,0,0,NA
326230,Male,18,179,79.6,Catholic,2.28,4th,Political Science,Environmental Sciences,56,57,1,0,NA
326272,Female,20,159,63.1,Orthodox,1.8,5th,Political Science,Mathematics and Statistics,53,62,1,0,NA
326283,Male,21,181,83.1,Catholic,1.86,4th,Social Sciences,Economics and Finance,40,43,0,0,NA
326350,Male,25,180,80.7,Protestant,2.64,3rd,Mathematics and Statistics,Political Science,88,91,1,0,NA
326380,Male,21,182,79.2,Other,1.29,6th,Biology,Social Sciences,75,83,1,1,62478.72933
326623,Male,22,175,72.9,Other,3.03,5th,Biology,Mathematics and Statistics,83,78,1,1,51467.27875
327323,Male,24,182,82.7,Other,1.19,3rd,Environmental Sciences,Biology,67,68,1,0,NA
327389,Female,20,166,67.7,Protestant,1.48,5th,Mathematics and Statistics,Environmental Sciences,84,88,0,1,40562.7449
327510,Male,20,176,76.3,Other,1.35,4th,Environmental Sciences,Political Science,68,72,0,0,NA
327879,Female,25,170,73.3,Protestant,2.4,4th,Political Science,Social Sciences,53,49,1,0,NA
328026,Female,20,174,69.6,Protestant,2.85,>6th,Environmental Sciences,Social Sciences,74,71,1,1,33318.22653
328337,Female,23,174,74.1,Protestant,2.99,6th,Economics and Finance,Environmental Sciences,65,69,0,1,41315.55972
328754,Female,22,165,65.9,Protestant,1.35,4th,Economics and Finance,Social Sciences,67,60,1,0,NA
329063,Male,19,200,105.7,Protestant,1.32,4th,Mathematics and Statistics,Political Science,84,85,1,1,50402.74704
329155,Male,24,179,74.3,Other,2.42,6th,Mathematics and Statistics,Political Science,89,75,0,1,43768.99866
329167,Male,50,169,72.8,Other,1.41,5th,Economics and Finance,Social Sciences,66,69,1,0,NA
329208,Male,22,187,81.8,Other,3.88,6th,Environmental Sciences,Political Science,78,62,1,0,NA
329406,Male,20,178,74.4,Other,1.16,3rd,Biology,Political Science,82,84,1,0,NA
329519,Female,21,156,64.5,Protestant,1.23,3rd,Environmental Sciences,Social Sciences,67,78,1,0,NA
329524,Female,18,165,66.1,Other,1.59,4th,Economics and Finance,Biology,66,67,1,0,NA
329855,Female,22,157,67.8,Catholic,1.8,6th,Social Sciences,Economics and Finance,40,40,1,1,32342.95721
329870,Male,22,175,72.1,Other,2.07,5th,Social Sciences,Economics and Finance,45,45,1,1,39634.22711
330295,Male,22,187,83,Other,2.3,4th,Environmental Sciences,Mathematics and Statistics,62,68,1,1,37542.42627
330298,Male,21,170,68,Catholic,1.95,3rd,Environmental Sciences,Economics and Finance,64,69,0,0,NA
330670,Female,21,153,59.3,Orthodox,1.48,4th,Political Science,Economics and Finance,60,56,1,1,37529.56415
331089,Female,25,163,62.2,Protestant,1.04,4th,Environmental Sciences,Biology,66,66,1,0,NA
331356,Male,22,179,77.4,Catholic,1.91,5th,Environmental Sciences,Political Science,70,72,1,0,NA
331451,Male,21,174,75.9,Other,1.19,4th,Economics and Finance,Biology,63,71,0,0,NA
331899,Male,21,181,82.4,Protestant,2.18,3rd,Economics and Finance,Biology,71,65,0,0,NA
332013,Male,24,178,79.7,Other,2.24,4th,Economics and Finance,Political Science,69,65,1,0,NA
332107,Male,23,182,79.7,Catholic,3.39,3rd,Social Sciences,Political Science,42,46,1,0,NA
332119,Male,22,189,91.9,Protestant,1.14,3rd,Economics and Finance,Political Science,69,62,1,0,NA
332268,Male,20,186,88.4,Catholic,2.96,3rd,Mathematics and Statistics,Social Sciences,88,90,0,0,NA
333878,Male,21,176,73.7,Other,1.03,4th,Environmental Sciences,Social Sciences,71,77,1,0,NA
334132,Female,23,158,59.6,Other,1.63,4th,Social Sciences,Economics and Finance,45,44,1,0,NA
334173,Female,21,176,75.4,Catholic,1.89,3rd,Environmental Sciences,Political Science,74,74,0,0,NA
334242,Female,22,172,72.3,Orthodox,2.93,4th,Social Sciences,Environmental Sciences,52,53,1,0,NA
334543,Male,19,179,79.2,Catholic,3.34,3rd,Political Science,Economics and Finance,52,59,0,0,NA
334855,Male,20,183,80,Protestant,2.33,5th,Biology,Social Sciences,78,81,1,1,56717.13858
334935,Male,19,156,63.3,Catholic,1.8,>6th,Mathematics and Statistics,Social Sciences,90,92,1,1,46328.7049
334969,Female,19,168,69.5,Other,1.54,>6th,Biology,Mathematics and Statistics,77,87,1,1,49391.3757
335511,Male,19,190,89.5,Other,1.8,>6th,Economics and Finance,Biology,66,71,1,1,57318.04885
335524,Female,21,167,66.4,Other,1.59,4th,Mathematics and Statistics,Political Science,91,90,0,1,40171.32868
335768,Female,25,169,65.6,Other,3.21,>6th,Social Sciences,Mathematics and Statistics,43,48,1,1,31483.59427
335804,Female,21,165,72.2,Catholic,1.35,3rd,Biology,Political Science,79,80,1,0,NA
335840,Female,21,150,58.9,Protestant,3.83,4th,Biology,Mathematics and Statistics,77,72,0,1,46858.67068
335963,Male,25,180,81.6,Catholic,2.23,4th,Mathematics and Statistics,Biology,90,88,1,0,NA
336025,Male,21,177,73.3,Other,1.57,5th,Mathematics and Statistics,Biology,89,91,1,1,36204.30096
336410,Male,22,176,76,Catholic,1.47,4th,Environmental Sciences,Political Science,67,70,0,1,45274.22673
336421,Male,20,183,85.7,Other,1.91,4th,Mathematics and Statistics,Political Science,89,87,0,1,40151.71675
336435,Male,19,183,80.5,Catholic,2.81,3rd,Political Science,Environmental Sciences,52,47,0,0,NA
336485,Male,23,182,76.7,Catholic,1.94,5th,Environmental Sciences,Economics and Finance,70,74,1,0,NA
336605,Female,23,175,74.8,Catholic,2.31,3rd,Biology,Economics and Finance,77,80,1,0,NA
336678,Male,63,195,96.6,Catholic,1.68,3rd,Political Science,Mathematics and Statistics,51,54,1,0,NA
336786,Female,22,170,70.2,Other,2.33,6th,Political Science,Economics and Finance,55,50,1,0,NA
336818,Male,19,175,77.3,Other,1.64,3rd,Mathematics and Statistics,Political Science,89,90,1,0,NA
337026,Male,22,177,77.4,Other,2.51,5th,Biology,Economics and Finance,79,79,0,1,65635.9975
337141,Female,40,157,63.1,Catholic,2.85,>6th,Environmental Sciences,Mathematics and Statistics,72,73,1,1,34200.5439
337154,Male,22,172,73.4,Catholic,2.15,6th,Political Science,Economics and Finance,55,53,1,0,NA
337281,Female,21,170,65.5,Protestant,2.46,6th,Environmental Sciences,Political Science,71,85,1,1,27338.02506
337334,Female,22,163,67.8,Other,1.18,4th,Social Sciences,Environmental Sciences,40,57,1,1,31703.38063
337390,Female,19,164,66.8,Other,1.63,3rd,Biology,Economics and Finance,75,74,1,0,NA
337569,Male,20,185,86.8,Orthodox,2.8,5th,Biology,Political Science,76,78,1,1,61819.84592
337893,Male,21,176,78,Protestant,2.37,4th,Political Science,Social Sciences,51,58,0,1,38296.16185
338217,Female,22,176,73.2,Catholic,2.56,4th,Economics and Finance,Environmental Sciences,59,67,1,0,NA
